country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",11-02-2026 23:00:00,28.4501238,77.0263051,PM2.5,214,500,341
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",11-02-2026 23:00:00,28.4501238,77.0263051,CO,65,115,95
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",11-02-2026 23:00:00,29.027200,77.062100,PM10,53,113,85
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",11-02-2026 23:00:00,29.027200,77.062100,SO2,5,9,7
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",11-02-2026 23:00:00,30.943887,76.801991,CO,42,78,54
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",11-02-2026 23:00:00,34.06313,74.96017,PM10,NA,NA,NA
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",11-02-2026 23:00:00,34.066206,74.819820,PM10,22,53,34
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",11-02-2026 23:00:00,16.172806,75.659694,NH3,1,2,1
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",11-02-2026 23:00:00,12.9135218,77.5950804,SO2,17,17,17
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",11-02-2026 23:00:00,12.9352049,77.6814488,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",11-02-2026 23:00:00,12.9756843,77.5660749,PM10,100,102,101
India,Haryana,Jind,"Police Lines, Jind - HSPCB",11-02-2026 23:00:00,29.307814,76.337619,NO2,39,53,46
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",11-02-2026 23:00:00,29.966942,76.875879,NH3,5,5,5
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",11-02-2026 23:00:00,29.966942,76.875879,CO,10,60,16
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",11-02-2026 23:00:00,28.360699,76.936090,PM2.5,94,338,231
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",11-02-2026 23:00:00,28.360699,76.936090,PM10,87,210,140
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",11-02-2026 23:00:00,13.0270199,77.494094,OZONE,21,21,21
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",11-02-2026 23:00:00,12.921418,77.502466,NO2,24,31,31
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",11-02-2026 23:00:00,12.921418,77.502466,NH3,3,4,4
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",11-02-2026 23:00:00,12.990328,77.5431385,PM10,50,55,51
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",11-02-2026 23:00:00,12.990328,77.5431385,CO,22,52,30
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",11-02-2026 23:00:00,28.52123,76.37138,NO2,10,13,12
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",11-02-2026 23:00:00,28.52123,76.37138,SO2,10,15,12
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",11-02-2026 23:00:00,28.52123,76.37138,CO,32,39,35
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",11-02-2026 23:00:00,28.52123,76.37138,OZONE,39,40,39
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",11-02-2026 23:00:00,13.328028,75.797056,PM10,48,122,69
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",11-02-2026 23:00:00,15.459706,75.008381,NO2,28,28,28
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",11-02-2026 23:00:00,15.459706,75.008381,NH3,6,6,6
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",11-02-2026 23:00:00,15.459706,75.008381,SO2,7,11,9
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",11-02-2026 23:00:00,15.3714823,75.1160168,PM10,57,70,59
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",11-02-2026 23:00:00,15.3714823,75.1160168,NO2,7,11,9
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",11-02-2026 23:00:00,15.3714823,75.1160168,OZONE,12,46,32
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",11-02-2026 23:00:00,17.336318,76.847397,CO,34,44,39
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",11-02-2026 23:00:00,17.336318,76.847397,OZONE,14,24,17
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-02-2026 23:00:00,12.21041,76.37376,PM2.5,51,77,63
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-02-2026 23:00:00,12.21041,76.37376,NH3,4,6,5
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11-02-2026 23:00:00,11.875000,75.373200,PM10,72,123,94
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",11-02-2026 23:00:00,8.8787,76.6073,PM2.5,40,50,46
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",11-02-2026 23:00:00,8.8787,76.6073,PM10,68,79,74
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",11-02-2026 23:00:00,8.8787,76.6073,NO2,8,10,9
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",11-02-2026 23:00:00,8.8787,76.6073,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",11-02-2026 23:00:00,8.563700,76.886500,NO2,6,8,7
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",11-02-2026 23:00:00,8.563700,76.886500,SO2,2,14,5
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",11-02-2026 23:00:00,10.532400,76.215900,PM2.5,59,83,73
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",11-02-2026 23:00:00,10.532400,76.215900,NO2,6,8,7
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",11-02-2026 23:00:00,23.264759,77.381568,PM10,100,154,127
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",11-02-2026 23:00:00,23.264759,77.381568,NH3,5,6,6
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",11-02-2026 23:00:00,26.200388,78.147714,PM10,72,237,120
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",11-02-2026 23:00:00,26.200388,78.147714,NO2,24,119,70
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",11-02-2026 23:00:00,26.200388,78.147714,NH3,3,5,3
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",11-02-2026 23:00:00,26.200388,78.147714,CO,2,157,114
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",11-02-2026 23:00:00,22.7289,75.8076,PM10,78,376,132
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",11-02-2026 23:00:00,22.7289,75.8076,CO,6,20,10
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",11-02-2026 23:00:00,22.4310,75.5213,PM10,96,209,145
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",11-02-2026 23:00:00,22.4310,75.5213,NH3,11,15,14
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",11-02-2026 23:00:00,22.6780,75.8559,NO2,19,31,24
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",11-02-2026 23:00:00,22.6780,75.8559,CO,18,66,27
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",11-02-2026 23:00:00,22.7084,75.8815,PM2.5,53,295,123
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",11-02-2026 23:00:00,12.733409,77.298051,PM2.5,45,136,86
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",11-02-2026 23:00:00,12.733409,77.298051,SO2,13,23,17
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",11-02-2026 23:00:00,13.940000,75.555917,CO,4,30,18
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",11-02-2026 23:00:00,13.940000,75.555917,OZONE,13,82,65
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",11-02-2026 23:00:00,13.377516,77.099072,PM10,101,361,144
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",11-02-2026 23:00:00,13.377516,77.099072,NH3,6,6,6
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",11-02-2026 23:00:00,16.7602,77.1428,PM10,58,105,79
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",11-02-2026 23:00:00,16.7602,77.1428,NH3,1,3,2
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",11-02-2026 23:00:00,16.7602,77.1428,OZONE,18,19,18
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",11-02-2026 23:00:00,22.7084,75.8815,SO2,2,4,3
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",11-02-2026 23:00:00,22.7084,75.8815,OZONE,6,12,9
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",11-02-2026 23:00:00,23.163174,79.973061,PM10,40,93,56
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",11-02-2026 23:00:00,23.163174,79.973061,NH3,2,2,2
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",11-02-2026 23:00:00,23.163174,79.973061,SO2,4,6,4
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",11-02-2026 23:00:00,23.168606,79.932247,PM2.5,37,133,69
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",11-02-2026 23:00:00,23.168606,79.932247,OZONE,17,54,36
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",11-02-2026 23:00:00,23.218135,79.957770,CO,52,110,97
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",11-02-2026 23:00:00,23.218135,79.957770,OZONE,48,87,56
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",11-02-2026 23:00:00,23.50016,80.23284,CO,18,76,51
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",11-02-2026 23:00:00,22.624758,75.675238,PM10,113,371,205
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",11-02-2026 23:00:00,23.331731,75.045981,PM2.5,8,166,91
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",11-02-2026 23:00:00,23.838586,78.759431,OZONE,62,126,90
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",11-02-2026 23:00:00,23.8640158,78.80289321,NO2,6,30,13
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",11-02-2026 23:00:00,23.210494,77.425409,NH3,18,31,25
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",11-02-2026 23:00:00,23.233584,77.400574,PM10,108,285,138
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",11-02-2026 23:00:00,23.233584,77.400574,CO,34,114,68
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",11-02-2026 23:00:00,22.9682591,76.064118,PM2.5,78,187,114
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",11-02-2026 23:00:00,22.9682591,76.064118,NH3,1,7,5
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",11-02-2026 23:00:00,12.917348,77.622813,SO2,3,10,6
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11-02-2026 23:00:00,11.55358,76.55521,SO2,3,5,3
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",11-02-2026 23:00:00,13.428828,77.731418,PM2.5,NA,NA,NA
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",11-02-2026 23:00:00,10.073232,76.302765,OZONE,12,24,20
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",11-02-2026 23:00:00,20.555712,74.529236,NH3,1,1,1
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",11-02-2026 23:00:00,20.555712,74.529236,CO,30,108,66
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",11-02-2026 23:00:00,19.296481,72.840923,SO2,14,19,16
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",11-02-2026 23:00:00,19.296481,72.840923,OZONE,1,48,37
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",11-02-2026 23:00:00,19.053536,72.84643,PM10,107,178,134
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",11-02-2026 23:00:00,19.053536,72.84643,NO2,23,99,54
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",11-02-2026 23:00:00,19.053536,72.84643,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",11-02-2026 23:00:00,19.065931,72.862131,PM2.5,86,180,129
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",11-02-2026 23:00:00,19.065931,72.862131,PM10,112,197,150
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",11-02-2026 23:00:00,19.065931,72.862131,OZONE,2,70,38
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",11-02-2026 23:00:00,19.23241,72.86895,OZONE,15,61,23
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",11-02-2026 23:00:00,19.2243333,72.8658113,PM10,59,80,68
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",11-02-2026 23:00:00,19.000084,72.856730,PM2.5,63,190,109
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",11-02-2026 23:00:00,19.000084,72.856730,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",11-02-2026 23:00:00,19.000084,72.856730,CO,18,64,18
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",11-02-2026 23:00:00,19.000084,72.856730,OZONE,20,23,22
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",11-02-2026 23:00:00,19.060498,72.923356,NO2,16,16,16
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",11-02-2026 23:00:00,19.060498,72.923356,NH3,3,3,3
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",11-02-2026 23:00:00,19.060498,72.923356,CO,36,108,68
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",11-02-2026 23:00:00,19.000083,72.813993,NO2,27,105,51
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",11-02-2026 23:00:00,19.000083,72.813993,NH3,4,10,6
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",11-02-2026 23:00:00,19.000083,72.813993,OZONE,15,79,68
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",11-02-2026 23:00:00,19.10861,72.83622,SO2,46,51,49
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",11-02-2026 23:00:00,21.121801,79.04952,NO2,14,106,45
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",11-02-2026 23:00:00,19.0243902,73.0406721,OZONE,1,88,44
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-02-2026 23:00:00,19.309073,73.057223,NH3,3,7,5
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",11-02-2026 23:00:00,19.962900,79.298714,NO2,30,34,31
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",11-02-2026 23:00:00,19.962900,79.298714,OZONE,25,26,26
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",11-02-2026 23:00:00,19.9775302,79.2337086,PM10,125,133,129
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",11-02-2026 23:00:00,19.9775302,79.2337086,NO2,7,27,15
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",11-02-2026 23:00:00,19.9775302,79.2337086,OZONE,17,19,18
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",11-02-2026 23:00:00,20.918946,74.776388,NO2,6,36,18
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",11-02-2026 23:00:00,20.918946,74.776388,CO,17,63,39
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",11-02-2026 23:00:00,19.2243333,72.8658113,SO2,13,18,16
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",11-02-2026 23:00:00,18.9767,72.8380,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",11-02-2026 23:00:00,18.9767,72.8380,CO,44,48,46
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",11-02-2026 23:00:00,18.9767,72.8380,OZONE,30,43,36
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",11-02-2026 23:00:00,19.11074,72.86084,PM10,113,166,138
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",11-02-2026 23:00:00,19.11074,72.86084,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",11-02-2026 23:00:00,19.11074,72.86084,CO,4,89,66
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",11-02-2026 23:00:00,19.0364585,72.8954371,PM2.5,32,90,69
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",11-02-2026 23:00:00,19.0364585,72.8954371,SO2,6,27,14
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",11-02-2026 23:00:00,19.0364585,72.8954371,CO,47,96,61
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",11-02-2026 23:00:00,19.0863,72.8888,NH3,2,2,2
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",11-02-2026 23:00:00,19.19709,72.82204,NH3,6,14,8
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",11-02-2026 23:00:00,18.96702,72.84214,PM10,97,149,118
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",11-02-2026 23:00:00,18.96702,72.84214,CO,33,84,67
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",11-02-2026 23:00:00,19.1750,72.9419,NH3,5,5,5
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",11-02-2026 23:00:00,19.1750,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",11-02-2026 23:00:00,18.897756,72.813320,PM10,105,166,133
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",11-02-2026 23:00:00,19.137500,72.915056,PM2.5,56,168,73
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",11-02-2026 23:00:00,19.25292,73.142019,NO2,36,36,36
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",11-02-2026 23:00:00,19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",11-02-2026 23:00:00,16.6870449,74.2505872,OZONE,4,78,52
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",11-02-2026 23:00:00,16.7143745,74.2426398,PM2.5,40,99,64
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",11-02-2026 23:00:00,16.7143745,74.2426398,CO,4,10,6
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",11-02-2026 23:00:00,18.1023399,73.4783687,PM2.5,127,227,180
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",11-02-2026 23:00:00,18.1023399,73.4783687,PM10,96,212,142
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",11-02-2026 23:00:00,19.04946,72.9230,OZONE,1,92,33
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",11-02-2026 23:00:00,19.205800,72.868200,PM2.5,23,60,37
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",11-02-2026 23:00:00,19.205800,72.868200,SO2,23,27,25
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",11-02-2026 23:00:00,19.215859,72.831718,PM10,106,143,124
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",11-02-2026 23:00:00,19.215859,72.831718,OZONE,10,76,55
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",11-02-2026 23:00:00,19.0632143,72.8456324,SO2,2,4,3
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",11-02-2026 23:00:00,19.1653323,72.922099,OZONE,38,87,69
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",11-02-2026 23:00:00,20.939198,77.765701,PM2.5,4,130,87
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",11-02-2026 23:00:00,19.875620,75.387310,PM10,48,152,93
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",11-02-2026 23:00:00,19.875620,75.387310,NH3,4,5,4
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",11-02-2026 23:00:00,19.863756,75.321188,PM10,68,176,112
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",11-02-2026 23:00:00,19.863756,75.321188,SO2,8,43,18
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",11-02-2026 23:00:00,19.0243902,73.0406721,NO2,7,53,26
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",11-02-2026 23:00:00,24.58434363,80.8549414,PM10,69,71,70
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",11-02-2026 23:00:00,24.58434363,80.8549414,NO2,12,13,12
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",11-02-2026 23:00:00,23.1633321,75.800225,NH3,8,17,14
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",11-02-2026 23:00:00,19.10122,74.73339,PM10,65,262,126
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",11-02-2026 23:00:00,20.719516,77.000253,CO,18,62,32
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",11-02-2026 23:00:00,17.65439,75.90649,NH3,2,11,4
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",11-02-2026 23:00:00,19.26777,72.97182,PM2.5,46,57,51
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",11-02-2026 23:00:00,19.26777,72.97182,OZONE,2,89,49
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",11-02-2026 23:00:00,19.222279,72.957979,NH3,5,7,6
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",11-02-2026 23:00:00,19.222279,72.957979,CO,2,56,17
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",11-02-2026 23:00:00,19.222279,72.957979,OZONE,23,90,65
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",11-02-2026 23:00:00,19.4458210,72.7988231,PM2.5,65,89,79
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",11-02-2026 23:00:00,19.4458210,72.7988231,PM10,92,120,108
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",11-02-2026 23:00:00,19.4458210,72.7988231,SO2,15,39,24
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",11-02-2026 23:00:00,19.4458210,72.7988231,CO,19,33,22
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",11-02-2026 23:00:00,25.5586,91.8985,CO,8,47,24
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",11-02-2026 23:00:00,25.5586,91.8985,OZONE,19,42,27
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",11-02-2026 23:00:00,23.7176342,92.7192841,PM10,54,58,56
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",11-02-2026 23:00:00,25.6635413,94.0989878,PM2.5,28,87,50
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",11-02-2026 23:00:00,25.6635413,94.0989878,CO,6,24,18
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",11-02-2026 23:00:00,20.832874,85.104082,NO2,36,100,59
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",11-02-2026 23:00:00,20.832874,85.104082,NH3,8,13,11
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",11-02-2026 23:00:00,20.832874,85.104082,CO,42,103,50
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",11-02-2026 23:00:00,21.51161,86.89088,CO,26,54,36
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",11-02-2026 23:00:00,21.51161,86.89088,OZONE,14,92,60
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",11-02-2026 23:00:00,22.1166054,85.3945546,NH3,1,3,2
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",11-02-2026 23:00:00,22.1166054,85.3945546,SO2,8,110,26
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",11-02-2026 23:00:00,21.941841,86.728318,NO2,2,26,14
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",11-02-2026 23:00:00,21.941841,86.728318,OZONE,8,114,84
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",11-02-2026 23:00:00,20.240790,85.836784,PM2.5,NA,NA,NA
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",11-02-2026 23:00:00,20.240790,85.836784,NO2,13,96,55
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",11-02-2026 23:00:00,19.0575752,73.0151367,CO,31,119,76
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",11-02-2026 23:00:00,19.0575752,73.0151367,OZONE,43,43,43
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",11-02-2026 23:00:00,19.02579,73.10297,PM10,40,119,77
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",11-02-2026 23:00:00,19.02579,73.10297,SO2,1,23,12
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",11-02-2026 23:00:00,19.02579,73.10297,OZONE,1,66,25
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",11-02-2026 23:00:00,19.265594,76.761463,OZONE,10,10,10
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",11-02-2026 23:00:00,18.63673,73.82487,NO2,30,99,60
